1-1_small-sounding-engine_presence,1-1_small-sounding-engine_proximity,1-2_medium-sounding-engine_presence,1-2_medium-sounding-engine_proximity,1-3_large-sounding-engine_presence,1-3_large-sounding-engine_proximity,1-X_engine-of-uncertain-size_presence,1-X_engine-of-uncertain-size_proximity,1_engine_presence,2-1_rock-drill_presence,2-1_rock-drill_proximity,2-2_jackhammer_presence,2-2_jackhammer_proximity,2-3_hoe-ram_presence,2-3_hoe-ram_proximity,2-4_pile-driver_presence,2-4_pile-driver_proximity,2-X_other-unknown-impact-machinery_presence,2-X_other-unknown-impact-machinery_proximity,2_machinery-impact_presence,3-1_non-machinery-impact_presence,3-1_non-machinery-impact_proximity,3_non-machinery-impact_presence,4-1_chainsaw_presence,4-1_chainsaw_proximity,4-2_small-medium-rotating-saw_presence,4-2_small-medium-rotating-saw_proximity,4-3_large-rotating-saw_presence,4-3_large-rotating-saw_proximity,4-X_other-unknown-powered-saw_presence,4-X_other-unknown-powered-saw_proximity,4_powered-saw_presence,5-1_car-horn_presence,5-1_car-horn_proximity,5-2_car-alarm_presence,5-2_car-alarm_proximity,5-3_siren_presence,5-3_siren_proximity,5-4_reverse-beeper_presence,5-4_reverse-beeper_proximity,5-X_other-unknown-alert-signal_presence,5-X_other-unknown-alert-signal_proximity,5_alert-signal_presence,6-1_stationary-music_presence,6-1_stationary-music_proximity,6-2_mobile-music_presence,6-2_mobile-music_proximity,6-3_ice-cream-truck_presence,6-3_ice-cream-truck_proximity,6-X_music-from-uncertain-source_presence,6-X_music-from-uncertain-source_proximity,6_music_presence,7-1_person-or-small-group-talking_presence,7-1_person-or-small-group-talking_proximity,7-2_person-or-small-group-shouting_presence,7-2_person-or-small-group-shouting_proximity,7-3_large-crowd_presence,7-3_large-crowd_proximity,7-4_amplified-speech_presence,7-4_amplified-speech_proximity,7-X_other-unknown-human-voice_presence,7-X_other-unknown-human-voice_proximity,7_human-voice_presence,8-1_dog-barking-whining_presence,8-1_dog-barking-whining_proximity,8_dog_presence,annotator_id,audio_filename,sensor_id,split
0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_001921.wav,32,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,1,far,1,0,-1,0,1001,32_001933.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,1,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_002014.wav,32,train
0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002023.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,1,far,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_002031.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_002039.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,1,near,0,-1,0,-1,0,-1,1,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002256.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002266.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,1,far,0,-1,1,0,-1,0,1001,32_002285.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,1,far,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002354.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,1,far,0,-1,1,0,-1,0,1001,32_002378.wav,32,train
0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002409.wav,32,train
0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002458.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002500.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002548.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002566.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002580.wav,32,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,far,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_002595.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,far,1,far,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_002602.wav,32,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_002618.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002665.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002684.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002714.wav,32,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_002731.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,1,far,1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002898.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002908.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_002927.wav,32,train
0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_003009.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,1,far,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_003022.wav,32,train
0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_003095.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_003129.wav,32,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_003138.wav,32,train
0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,32_003153.wav,32,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,1,far,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_003154.wav,32,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,32_003215.wav,32,train
0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000106.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000419.wav,33,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000430.wav,33,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000460.wav,33,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,1,far,1,1,far,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000526.wav,33,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000560.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000601.wav,33,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,33_000843.wav,33,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_000974.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,33_001038.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_001268.wav,33,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,33_001486.wav,33,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_001609.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,far,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_001692.wav,33,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_001724.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_001838.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,33_001886.wav,33,train
0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,far,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,33_001987.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_002127.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_002245.wav,33,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_002340.wav,33,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_002663.wav,33,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,1,near,0,-1,0,-1,1,near,1,0,-1,0,1001,33_002811.wav,33,train
0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_003120.wav,33,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,33_003161.wav,33,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,33_003177.wav,33,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,far,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,34_000025.wav,34,train
0,-1,1,far,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,34_000141.wav,34,train
1,near,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,34_000270.wav,34,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,near,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,34_000281.wav,34,train
0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,34_000339.wav,34,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,34_000355.wav,34,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,1,near,1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,34_000562.wav,34,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,1,far,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,34_000580.wav,34,train
0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,34_000590.wav,34,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,1,near,1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,34_000600.wav,34,train
0,-1,0,-1,1,far,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,far,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,34_000670.wav,34,train
0,-1,0,-1,1,near,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,1,near,0,-1,0,-1,0,-1,0,-1,1,0,-1,0,1001,34_000675.wav,34,train
0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,1,near,0,-1,0,-1,1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,1001,34_000732.wav,34,train
